nan	nanna	_hypernym
decoration	ornament	_derivationally_related_form-inv
deliberation	forecast	_derivationally_related_form-inv
iconic	icon	_derivationally_related_form-inv
disappearance	vanish	_derivationally_related_form
obedience	submissiveness	_hypernym-inv
extirpate	withdraw	_hypernym
stuff	mineral	_hypernym-inv
subunit	centavo	_hypernym-inv
offensive	offensiveness	_derivationally_related_form-inv
surface	facet	_hypernym
dominance	monopoly	_hypernym-inv
lodging	lodge	_derivationally_related_form-inv
mediation	conciliation	_hypernym-inv
goal	fate	_derivationally_related_form
aim	target	_derivationally_related_form
terminus	specify	_derivationally_related_form
creation	produce	_derivationally_related_form
vitiate	demoralization	_derivationally_related_form
demobilization	disarming	_hypernym-inv
slippage	movement	_hypernym
liberal_arts	performing_arts	_hypernym-inv
boat	yachting	_derivationally_related_form
caricaturist	impersonation	_derivationally_related_form-inv
publicize	ballyhoo	_hypernym-inv
paddy	ethnic_slur	_member_of_domain_usage-inv
translate	translator	_derivationally_related_form
cactus	peyote	_hypernym-inv
spot	officiate	_derivationally_related_form-inv
support	underpin	_derivationally_related_form-inv
divorcement	separation	_hypernym
walker	passerby	_hypernym-inv
insert	interruption	_hypernym
chomping	chomp	_derivationally_related_form-inv
nigh	solidify	_similar_to
origin	lineage	_hypernym
shine	shiny	_derivationally_related_form
colloquialism	banger	_synset_domain_usage_of-inv
telling	tattle	_derivationally_related_form
shipment	transport	_derivationally_related_form
seats	parquet	_hypernym-inv
miscegenation	interbreed	_derivationally_related_form
tenting	inhabitation	_hypernym
content	volume	_hypernym
eviction	law	_member_of_domain_topic-inv
gravitate	gravity	_derivationally_related_form
skitter	scurry	_derivationally_related_form
onus	worry	_hypernym
splay	luxation	_derivationally_related_form-inv
mock	spoof	_hypernym-inv
walker	stroller	_hypernym-inv
shuffle	walk	_hypernym
abutter	march	_derivationally_related_form
network	intercommunicate	_hypernym
poundage	sequester	_derivationally_related_form
journal	journalist	_derivationally_related_form
work	shaping	_derivationally_related_form-inv
organize	plan	_hypernym
trauma	traumatize	_derivationally_related_form-inv
friendly	troops	_hypernym
charter	rent	_derivationally_related_form
modify	customize	_hypernym-inv
trade	handicraft	_hypernym-inv
figure	shape	_hypernym
sparkle	shine	_derivationally_related_form
movement	sonata	_part_of
mar	spot	_derivationally_related_form-inv
piffle	twaddle	_derivationally_related_form
trademark	tums	_member_of_domain_usage
trammel	restrainer	_derivationally_related_form
vocalization	profanity	_hypernym-inv
overworking	toil	_hypernym
eyelet	boot	_part_of
conclude	termination	_derivationally_related_form-inv
delight	please	_derivationally_related_form
terminus	terminate	_derivationally_related_form
salisbury	zimbabwe	_has_part-inv
soul	mailer	_hypernym-inv
positioning	situate	_derivationally_related_form
law	tacit_consent	_member_of_domain_topic
pattern	modeller	_derivationally_related_form
tilt	joust	_derivationally_related_form-inv
twist	wring	_hypernym-inv
drug	relaxant	_hypernym-inv
saltwater_fish	tunny	_hypernym-inv
ligament	musculature	_has_part-inv
sweetener	hook	_derivationally_related_form
except	demurrer	_derivationally_related_form-inv
vehicle	craft	_hypernym-inv
indenture	indent	_derivationally_related_form-inv
predication	declaration	_hypernym
warehousing	warehouse	_derivationally_related_form-inv
strike	coin	_derivationally_related_form
resort	resource	_hypernym
serviceman	volunteer	_hypernym-inv
available	handiness	_derivationally_related_form-inv
write	writer	_derivationally_related_form
stitching	handicraft	_hypernym
geophysics	morphology	_hypernym-inv
inversion	evert	_derivationally_related_form-inv
hold	stoppage	_derivationally_related_form-inv
emasculate	eunuch	_derivationally_related_form-inv
growth	raise	_derivationally_related_form
shaper	shape	_derivationally_related_form-inv
antecedent	root	_derivationally_related_form-inv
output	production	_hypernym
trouser	sweatpants	_hypernym-inv
conversation	schmoozer	_derivationally_related_form
imposture	dissimulation	_hypernym
landscape	scenery	_hypernym
zealand	island	_instance_hypernym
dictate	tyrannize	_hypernym-inv
circulation	circulate	_derivationally_related_form
implicate	significance	_derivationally_related_form-inv
thrust	push	_hypernym
whelm	raise	_hypernym
attention	module	_hypernym
stay	outstay	_hypernym-inv
libel	tort	_member_of_domain_topic-inv
printer	print	_derivationally_related_form-inv
piece	article	_hypernym-inv
name	recite	_hypernym
expatriate	transportation	_derivationally_related_form
tuneful	tunefulness	_derivationally_related_form-inv
admit	recognition	_derivationally_related_form
weed	dope	_derivationally_related_form
splurge	swank	_hypernym
venerate	worship	_hypernym-inv
mishap	crash	_hypernym-inv
terminus	goal	_hypernym
righteous	righteousness	_derivationally_related_form-inv
heterodyne	fertilized_egg	_hypernym
unthaw	deice	_hypernym-inv
hood_ornament	ornamentation	_hypernym
piloting	mind	_derivationally_related_form
nautical_mile	miler	_derivationally_related_form
lobbyist	lobby	_derivationally_related_form
harness	bridle	_part_of-inv
sit	ride	_derivationally_related_form
overcharge	surcharge	_derivationally_related_form
string	viol	_hypernym-inv
profit	gainer	_derivationally_related_form-inv
duplicate	doubling	_derivationally_related_form
forgery	forge	_derivationally_related_form-inv
householder	menage	_derivationally_related_form-inv
endocrine_gland	endocrine	_derivationally_related_form-inv
snowflake	crystal	_hypernym
nastiness	nasty	_derivationally_related_form
duck	shoveller	_hypernym-inv
island	islet	_instance_hyponym
hydroxide	slaked_lime	_hypernym-inv
squeaker	whine	_derivationally_related_form-inv
time	reading	_hypernym
precis	summarize	_hypernym
motorcycle	cycling	_derivationally_related_form-inv
commissioner	committee	_member_meronym-inv
pathology	plaque	_member_of_domain_topic
assault	onslaught	_has_part-inv
coordination	synchronizing	_hypernym-inv
specify	determiner	_derivationally_related_form-inv
airwave	medium	_hypernym
possession	proprietor	_derivationally_related_form
modify	diversify	_hypernym-inv
populate	shack	_hypernym-inv
promisor	communicator	_hypernym
present	sponsor	_derivationally_related_form-inv
rowing	sport	_hypernym
tangle	imbroglio	_derivationally_related_form
slice	slicing	_derivationally_related_form
manure	muck	_derivationally_related_form-inv
stain	grease	_derivationally_related_form-inv
common_bile_duct	liver	_has_part-inv
desert	deserter	_derivationally_related_form
rent	lessor	_derivationally_related_form
feeling	sensitivity	_hypernym-inv
conciliation	placate	_derivationally_related_form
oblige	implement	_hypernym-inv
seedpod	fruit	_hypernym
satirize	roast	_hypernym
creation	piece	_hypernym-inv
throb	throbbing	_derivationally_related_form
trip	mishap	_hypernym
loop	tie	_hypernym
publisher	proprietor	_hypernym
substance	substantial	_derivationally_related_form-inv
adulthood	parenthood	_hypernym-inv
relativize	view	_hypernym
case	container	_hypernym
harrow	turn	_hypernym
deform	taper	_hypernym-inv
perambulation	perambulate	_derivationally_related_form-inv
travel	drive	_hypernym-inv
doubling	cards	_part_of
uncertainty	doubt	_derivationally_related_form
set	bob	_hypernym-inv
disorderliness	disorganization	_hypernym-inv
trouser	jean	_hypernym-inv
cell_phone	telephony	_member_of_domain_topic-inv
sweat	sweating	_derivationally_related_form
market	marketing	_derivationally_related_form-inv
law	poundage	_member_of_domain_topic
extraordinariness	extraordinary	_derivationally_related_form-inv
maintain	declarer	_derivationally_related_form-inv
knocker	head_honcho	_hypernym
hood	hood_ornament	_part_of-inv
line	dateline	_hypernym-inv
polarize	polarization	_derivationally_related_form-inv
reason	debater	_derivationally_related_form-inv
colloquialism	head	_member_of_domain_usage
smash	hit	_hypernym
juggle	wangle	_hypernym
truck	stabilizer_bar	_has_part
quarters	lodging	_hypernym
free	release	_derivationally_related_form-inv
snap	photographer	_derivationally_related_form-inv
puncture	mishap	_hypernym
beauty	attractiveness	_hypernym-inv
hope	trust	_derivationally_related_form
modification	acceleration	_hypernym-inv
move	court	_hypernym-inv
lead	headway	_derivationally_related_form-inv
top	raise	_derivationally_related_form-inv
espousal	accept	_derivationally_related_form
idealize	deify	_hypernym-inv
os	condyle	_has_part
inclusion	include	_derivationally_related_form
systematization	organization	_hypernym
blow	whiplash	_hypernym-inv
resiliency	resile	_derivationally_related_form
tack	turnaround	_derivationally_related_form
unionism	unionist	_derivationally_related_form
harmful	detention	_similar_to
ripen	modify	_hypernym
lense	fresnel_lens	_hypernym-inv
publish	publisher	_derivationally_related_form
cryptologist	decoder	_hypernym
tract	leftfield	_hypernym-inv
ruler	measuring_stick	_hypernym
slough	sloughing	_derivationally_related_form
ill	trouble	_derivationally_related_form
ontogeny	maturational	_derivationally_related_form
monopoly	dominance	_hypernym
touching	striking	_hypernym-inv
proscription	ban	_derivationally_related_form-inv
thigh	thighbone	_part_of-inv
observance	exercise	_hypernym-inv
jumping	spring	_derivationally_related_form
typify	personify	_hypernym-inv
veiling	network	_hypernym
die	last	_derivationally_related_form-inv
guidance	substance	_hypernym
slacker	loafer	_hypernym
existentialist_philosopher	existentialist_philosophy	_derivationally_related_form
unwrap	divulgence	_derivationally_related_form-inv
variation	vary	_derivationally_related_form
nighttime	evening	_part_of-inv
running	sprint	_hypernym-inv
set	bed	_hypernym-inv
furrow	rut	_derivationally_related_form-inv
spotter	happen	_derivationally_related_form-inv
sterilize	sterilizer	_derivationally_related_form-inv
neutering	emasculation	_hypernym-inv
utilization	play	_hypernym-inv
bastardize	mongrel	_derivationally_related_form-inv
necklace	string	_hypernym-inv
tog	now	_hypernym-inv
steering	piloting	_hypernym-inv
take	necessity	_derivationally_related_form
emission	emergence	_hypernym
sellers	thespian	_instance_hypernym
formalwear	tuxedo	_hypernym-inv
treatment	expansion	_hypernym-inv
vertebrate	bird	_hypernym-inv
aggression	intimidation	_hypernym-inv
preference	prefer	_derivationally_related_form-inv
leaf	produce	_hypernym
cranesbill	geranium	_hypernym
plundering	predation	_hypernym-inv
ml	cl	_has_part-inv
document	sustain	_hypernym
compass	scope	_derivationally_related_form
date	engagement	_derivationally_related_form-inv
rotary_actuator	position	_derivationally_related_form
sputter	utter	_hypernym
folktale	folklore	_has_part-inv
sweetness	sweet	_derivationally_related_form-inv
portrayal	portray	_derivationally_related_form
procrastination	procrastinate	_derivationally_related_form-inv
substance	information	_hypernym-inv
footwear	boot	_hypernym-inv
thoracic	pectoralis	_derivationally_related_form-inv
dance	terpsichorean	_derivationally_related_form
rent	lessee	_derivationally_related_form
urge	recommendation	_derivationally_related_form-inv
questioner	question	_derivationally_related_form
emitter	transistor	_part_of
artifact	padding	_hypernym-inv
intestine	gut	_derivationally_related_form
suspender	strap	_has_part
endoskeleton	os	_has_part
synopsis	precis	_derivationally_related_form
nudity	status	_hypernym
intercommunicate	interact	_hypernym
crack	chip	_derivationally_related_form-inv
die	dice	_derivationally_related_form
sign	posting	_hypernym-inv
conferee	communicator	_hypernym
fascination	transport	_derivationally_related_form-inv
pest	fauna	_hypernym
drug	medicine	_hypernym-inv
diagnosis	diagnose	_derivationally_related_form-inv
cathode	terminus	_hypernym
milk	victuals	_hypernym
friction	clash	_derivationally_related_form-inv
effervescence	sparkle	_derivationally_related_form
demotion	change	_hypernym
worker	volunteer	_hypernym-inv
soul	selector	_hypernym-inv
subsiding	subside	_derivationally_related_form
port	varna	_instance_hyponym
papyrus	sedge	_hypernym
savoy	italy	_has_part-inv
mystify	obfuscation	_derivationally_related_form
qualification	stipulate	_derivationally_related_form
fingering	thumb	_derivationally_related_form-inv
heading	way	_hypernym
slowing	retard	_derivationally_related_form
wash	washer	_derivationally_related_form-inv
supplicate	pray	_hypernym
secure	fastening	_derivationally_related_form
pass	authorizer	_derivationally_related_form
disguise	mask	_derivationally_related_form-inv
eviction	evict	_derivationally_related_form
negative	negate	_derivationally_related_form-inv
conduit	tubing	_hypernym-inv
shading	shade	_derivationally_related_form-inv
anthropology	anthropologist	_derivationally_related_form
fling	throw	_hypernym
flat	tormentor	_hypernym-inv
oxen	bull	_hypernym-inv
topper	wittiness	_hypernym
pirate_ship	piratical	_derivationally_related_form
success	strike	_hypernym-inv
intension	signification	_hypernym
husbandry	fertilize	_member_of_domain_topic
bodhisattva	immortal	_instance_hyponym-inv
catheterization	catheterize	_derivationally_related_form
trolleybus	electric_motor	_has_part
tool	plow	_hypernym-inv
take	carry	_derivationally_related_form
plunk	parachute	_hypernym-inv
wiretap	bug	_derivationally_related_form
transparently	outfit	_hypernym
donate	donation	_derivationally_related_form
aerate	modify	_hypernym
mongoloid	retard	_hypernym
narrow	tighten	_hypernym
woods	tree	_member_holonym-inv
thrust	peg	_hypernym-inv
underlayment	underlay	_derivationally_related_form
pining	yearning	_hypernym
student	passer	_hypernym-inv
season	seasoning	_derivationally_related_form
galvanize	shock	_hypernym
doctorate	doctorial	_derivationally_related_form-inv
send	mailing	_derivationally_related_form
bust	flop	_derivationally_related_form-inv
insectivore	placental_mammal	_hypernym
loafer	stagnate	_derivationally_related_form
notice	reference	_derivationally_related_form-inv
rescript	stay	_hypernym-inv
shocker	shock	_derivationally_related_form
sitter	fauna	_member_of_domain_topic-inv
shakedown	vernacular	_synset_domain_usage_of
yield	take	_derivationally_related_form-inv
woodland	biome	_hypernym
stimulate	cause	_derivationally_related_form-inv
convict	sentence	_derivationally_related_form
enfranchisement	license	_derivationally_related_form-inv
sequoia	cypress	_hypernym
immaturity	puerility	_hypernym-inv
ward	infirmary	_part_of
qualitative_analysis	dialysis	_hypernym-inv
wrack	wipeout	_hypernym
instrumentation	system	_hypernym-inv
prod	device	_hypernym
retard	slowdown	_derivationally_related_form-inv
analysis	dissection	_hypernym-inv
repeal	revocation	_hypernym-inv
take	purchase	_hypernym
mark	set	_derivationally_related_form
motorcar	sedan	_hypernym-inv
statistics	sampling	_member_of_domain_topic
climber	mountaineer	_hypernym-inv
cypress_tree	coniferous_tree	_hypernym
repulse	repellent	_derivationally_related_form-inv
odometer	motor_vehicle	_part_of
stockist	stockpile	_derivationally_related_form-inv
sully	slander	_derivationally_related_form-inv
princess	royalty	_member_meronym-inv
sentence	question	_hypernym-inv
insane	insanity	_derivationally_related_form
versifier	rime	_derivationally_related_form-inv
topical	topic	_derivationally_related_form-inv
sprout	leafy_vegetable	_hypernym
cards	skunk	_member_of_domain_topic
totality	combine	_derivationally_related_form
disfigurement	disfigure	_derivationally_related_form-inv
mill	mash	_hypernym
mount	climber	_derivationally_related_form
invoice	calculate	_derivationally_related_form-inv
vessel	bowl	_hypernym-inv
africa	nigeria	_has_part
blur	modify	_hypernym
wed	solemnize	_hypernym-inv
word	voice	_derivationally_related_form-inv
picture	snap	_derivationally_related_form-inv
hand	pointer	_hypernym
regulator	thermostat	_hypernym-inv
deconstructionism	philosophy	_member_of_domain_topic-inv
multiply	reproduction	_derivationally_related_form-inv
cards	whist	_hypernym-inv
strengthen	modify	_hypernym
reader	read	_derivationally_related_form
loft	mow	_hypernym-inv
smile	smiler	_derivationally_related_form
glucocorticoid	corticosteroid	_hypernym
falsifier	wangle	_derivationally_related_form
representation	agent	_derivationally_related_form
identification	name	_derivationally_related_form-inv
rate	rank	_derivationally_related_form
ascend	upgrade	_derivationally_related_form
invertebrate	arthropod	_hypernym-inv
recreation	joke	_hypernym-inv
swim	crawl	_hypernym-inv
raster	pixel	_part_of-inv
strive	enterprise	_derivationally_related_form-inv
dissociative_disorder	dissociation	_hypernym
synthesize	synthesis	_derivationally_related_form-inv
stowage	room	_hypernym
absorbent_material	absorber	_hypernym-inv
invalid	impairment	_derivationally_related_form-inv
exploratory	search	_derivationally_related_form
axiomatic	maxim	_derivationally_related_form
suspicion	suspect	_derivationally_related_form-inv
need	want	_derivationally_related_form-inv
lighter	lighterage	_derivationally_related_form-inv
join	solder	_hypernym-inv
mill	works	_hypernym
set	zero	_hypernym-inv
survival	survive	_derivationally_related_form-inv
takeover	buyout	_hypernym
jersey	milker	_hypernym
figure	troika	_hypernym-inv
scrapper	combat	_derivationally_related_form-inv
waddle	gait	_hypernym
transgression	offense	_hypernym-inv
inventor	unapologetic	_derivationally_related_form
commission	mission	_derivationally_related_form-inv
youngness	young	_derivationally_related_form
unwellness	growth	_hypernym-inv
nick	rout	_derivationally_related_form
go	turn	_hypernym
include	view	_hypernym
personnel	mp	_hypernym-inv
invoice	calculate	_derivationally_related_form
polyvalent	chemistry	_member_of_domain_topic-inv
washington	aberdeen	_has_part
proceedings	procedure	_hypernym-inv
show	picturing	_derivationally_related_form-inv
philosopher	ethicist	_hypernym-inv
extract	extraction	_derivationally_related_form
breeding	production	_hypernym
muttering	complaint	_hypernym
criminalize	treat	_hypernym
rowing	row	_derivationally_related_form-inv
scuba	ventilator	_hypernym
take	land	_hypernym-inv
coating	photographic_emulsion	_hypernym-inv
transfer	exchange	_hypernym-inv
denomination	designate	_derivationally_related_form
strife	discordance	_hypernym-inv
pediculosis	infestation	_hypernym
connexion	relevancy	_hypernym-inv
spot	joint	_hypernym-inv
separate	tear	_hypernym-inv
outflow	escape	_derivationally_related_form-inv
stick	bond	_derivationally_related_form
sulk	sourpuss	_derivationally_related_form-inv
liken	comparison	_derivationally_related_form-inv
mark	print	_derivationally_related_form-inv
wallop	whipping	_derivationally_related_form
feel	tone	_derivationally_related_form
stiffness	inclement	_derivationally_related_form
encampment	boot_camp	_hypernym-inv
wastefulness	prodigality	_hypernym-inv
save	husband	_hypernym-inv
tutelage	tutor	_derivationally_related_form-inv
reduce	lessen	_hypernym
dislocation	crush	_derivationally_related_form-inv
statesman	warwick	_instance_hyponym
trademark	scuba	_member_of_domain_usage
cosmological	cosmology	_derivationally_related_form-inv
shell	uncovering	_derivationally_related_form
play	beat	_hypernym-inv
confederate	confederation	_derivationally_related_form-inv
subjugate	subjugation	_derivationally_related_form-inv
toecap	boot	_part_of
carbon	fullerene	_hypernym-inv
occlusive	occlude	_derivationally_related_form
lighter	light	_derivationally_related_form-inv
putrefaction	immorality	_hypernym
psyche	piloting	_derivationally_related_form-inv
foul	stuff	_hypernym-inv
harpist	harp	_derivationally_related_form
ornamentation	adornment	_hypernym-inv
pile	collection	_hypernym
temper	modify	_hypernym
percolation	infiltrate	_derivationally_related_form-inv
manager	supervise	_derivationally_related_form
hollow	trench	_hypernym-inv
philosopher	philosophy	_derivationally_related_form-inv
spot	patch	_derivationally_related_form-inv
traditionalism	traditionalist	_derivationally_related_form-inv
ego	psychoanalysis	_member_of_domain_topic-inv
fragmentation	explosion	_hypernym
textbook	reader	_hypernym-inv
disintegrate	unravel	_hypernym-inv
tx	el_paso	_part_of-inv
quarter	encampment	_derivationally_related_form-inv
sombreness	sincerity	_hypernym
soothe	sympathizer	_derivationally_related_form
rustling	rustle	_derivationally_related_form
shoulder	raise	_hypernym
translator	translate	_derivationally_related_form-inv
shrieking	whine	_derivationally_related_form-inv
transact	transaction	_derivationally_related_form
horseradish_root	root	_hypernym
difference	variance	_hypernym-inv
cellular	cellularity	_derivationally_related_form
velcro	textile	_hypernym
irk	anger	_hypernym
cover	coverlet	_derivationally_related_form-inv
voidance	empty	_derivationally_related_form-inv
wrong	wrongness	_derivationally_related_form
liking	feeling	_hypernym
proprietor	possession	_derivationally_related_form
referee	refer	_derivationally_related_form-inv
divergence	vary	_derivationally_related_form-inv
bounds	surface	_hypernym-inv
cloud	taint	_derivationally_related_form
reordering	rearrangement	_hypernym
externalization	objectify	_derivationally_related_form
semblance	pretext	_hypernym-inv
species	strain	_member_holonym-inv
take	film	_derivationally_related_form
fractionation	fractionate	_derivationally_related_form-inv
reshuffling	shuffling	_hypernym
whip	strap	_hypernym-inv
rectification	refine	_derivationally_related_form-inv
west	europe	_has_part
loathe	execration	_derivationally_related_form
swiftness	zip	_derivationally_related_form-inv
sitting	sit	_derivationally_related_form-inv
overwhelm	torrent	_derivationally_related_form-inv
examine	interrogatory	_derivationally_related_form-inv
tour	journeying	_hypernym
sign	mathematical_notation	_hypernym
polymerize	polymerization	_derivationally_related_form-inv
humourist	satirist	_hypernym-inv
directional_antenna	saucer	_hypernym-inv
residency	stay	_derivationally_related_form-inv
sniffer	whiff	_derivationally_related_form
emerge	uprise	_hypernym
reckoning	integral	_hypernym-inv
manufacture	prevarication	_derivationally_related_form
glass	container	_hypernym
uniformity	regularity	_hypernym
standardization	calibrate	_derivationally_related_form
constrictor	snake	_hypernym
plume	fledge	_derivationally_related_form
tribal_sheikh	sheikhdom	_derivationally_related_form-inv
reflexivity	logic	_member_of_domain_topic-inv
weave	handicraft	_member_of_domain_topic-inv
overproduce	overrun	_derivationally_related_form-inv
maximize	uttermost	_derivationally_related_form
snip	trim	_derivationally_related_form-inv
yodel	yodeller	_derivationally_related_form-inv
interpolate	falsifier	_derivationally_related_form-inv
organization	executive	_hypernym-inv
ward	warder	_derivationally_related_form
ocular	optical_telescope	_has_part-inv
weakness	flaw	_hypernym-inv
secure	fixture	_derivationally_related_form-inv
plebe	midshipman	_hypernym-inv
encode	encryption	_derivationally_related_form-inv
vindication	vindicate	_derivationally_related_form-inv
collector	combine	_derivationally_related_form-inv
overcast	cloud	_derivationally_related_form
tyranny	stalinist	_derivationally_related_form
abstraction	teacher	_hypernym-inv
widget	injector	_hypernym-inv
recognition	understand	_derivationally_related_form
dyke	disparagement	_synset_domain_usage_of
vernacular	caterpillar	_synset_domain_usage_of-inv
scribble	scribe	_derivationally_related_form
treat	treatment	_derivationally_related_form-inv
device	restorative	_hypernym-inv
wobbler	thing	_hypernym
scheme	connivance	_derivationally_related_form-inv
pirate	hijacking	_derivationally_related_form
commons	stratum	_hypernym
brevet	upgrade	_hypernym
sexy	aphrodisiac	_derivationally_related_form-inv
check	stoppage	_derivationally_related_form
expectorate	withdraw	_hypernym
enterprise	organization	_hypernym
supremacist	proponent	_hypernym
manage	management	_derivationally_related_form
populate	nest	_hypernym-inv
state	representation	_hypernym-inv
felicitation	preen	_derivationally_related_form
rivalry	rival	_derivationally_related_form-inv
gird	equipping	_derivationally_related_form-inv
suddenness	sudden	_derivationally_related_form
widen	extension	_derivationally_related_form
tremble	vibration	_derivationally_related_form-inv
paw	extremity	_hypernym
bombing	bombard	_derivationally_related_form
leafy_vegetable	veggie	_hypernym
thread	twine	_derivationally_related_form
tx	san_antonio	_part_of-inv
pitch	tone	_hypernym-inv
plagiarizer	thief	_hypernym
referee	sport	_member_of_domain_topic-inv
development	modernize	_derivationally_related_form
dramatis_personae	cast	_derivationally_related_form-inv
observe	percipient	_derivationally_related_form
ostentation	bravado	_hypernym-inv
hoops	dribbling	_member_of_domain_topic
thing	change	_hypernym-inv
send	mail	_derivationally_related_form
placard	posting	_derivationally_related_form-inv
supporter	subscriber	_hypernym-inv
signer	sign	_derivationally_related_form
abnormality	anomaly	_hypernym-inv
niagara_falls	ny	_part_of
grownup	adulthood	_derivationally_related_form
stamp	pestle	_derivationally_related_form-inv
scrimmage	rehearse	_hypernym
child	soul	_hypernym
confection	concoct	_derivationally_related_form-inv
cypher	message	_hypernym
epileptic_seizure	epilepsy	_has_part-inv
dip	souse	_derivationally_related_form-inv
calculator	tabulator	_hypernym-inv
activity	grouping	_hypernym-inv
scope	confines	_hypernym-inv
shaw	playwright	_instance_hypernym
meshing	operate	_derivationally_related_form-inv
clanger	clangor	_derivationally_related_form-inv
interrupt	stop	_hypernym
spoil	screwup	_derivationally_related_form
vibrate	waver	_hypernym
offensiveness	unpleasantness	_hypernym
spread	scatter	_derivationally_related_form
meeter	participant	_hypernym
medulla_oblongata	brainstem	_part_of
herniation	rupture	_hypernym
escape	outflow	_derivationally_related_form-inv
combine	trust	_derivationally_related_form
note	footnote	_derivationally_related_form
renew	refresh	_hypernym-inv
communication	signaling	_hypernym-inv
pain	agonize	_hypernym-inv
individuation	trait	_hypernym
reverberant	vibrancy	_derivationally_related_form-inv
credit	creditor	_derivationally_related_form-inv
offering	tender	_hypernym-inv
success	successfulness	_hypernym
undress	striptease	_derivationally_related_form-inv
marksmanship	sharpshooter	_derivationally_related_form-inv
lawfulness	lawful	_derivationally_related_form
education	train	_derivationally_related_form
stamp	stereotype	_derivationally_related_form
metallurgist	metallurgy	_derivationally_related_form
drive	propel	_hypernym
tumbling	acrobatic_stunt	_part_of-inv
exculpatory	exonerate	_derivationally_related_form
drill	chuck	_has_part
moisten	moistening	_derivationally_related_form
activity	continuation	_hypernym-inv
multivariate_analysis	statistics	_member_of_domain_topic-inv
bar	goal	_part_of
exist	coexist	_hypernym-inv
wino	intoxicated	_derivationally_related_form
adagio	passage	_hypernym
escutcheon	tail	_has_part-inv
successful	successfulness	_derivationally_related_form-inv
volatile	chemistry	_member_of_domain_topic-inv
opinion	thought	_hypernym
feast	junket	_derivationally_related_form
artistic	humanistic	_derivationally_related_form-inv
conjugate	union	_derivationally_related_form
scrapper	pugilist	_hypernym-inv
wing	travel	_hypernym
sublimation	sublime	_derivationally_related_form-inv
recreate	recreation	_derivationally_related_form
nucleus	nucleolus	_part_of-inv
dilution	weakening	_hypernym
label	direct	_hypernym-inv
british_columbia	canada	_has_part-inv
second	time	_hypernym
cry	whinny	_hypernym-inv
wilder	playwright	_instance_hypernym
cosmologist	cosmology	_derivationally_related_form
fakery	wangle	_derivationally_related_form-inv
state	relationship	_hypernym-inv
trade	barter	_derivationally_related_form
whimper	weep	_hypernym
vacuum_tube	cathode	_has_part
stop	stopover	_derivationally_related_form-inv
cranium	os	_hypernym
throb	tingle	_derivationally_related_form
radical	quantity	_hypernym
explanation	groundwork	_has_part
cover	volume	_part_of
analyst	analyze	_derivationally_related_form
flowing	flow	_derivationally_related_form
think	review	_hypernym-inv
move	proceed	_hypernym-inv
intimidation	intimidate	_derivationally_related_form-inv
watch	face	_has_part
recreation	pursuit	_hypernym-inv
standardization	stabilization	_hypernym-inv
tuck	stitch	_hypernym
flock	troop	_derivationally_related_form-inv
weary	weariness	_derivationally_related_form-inv
absolutist	disciple	_hypernym
uncertainty	skepticism	_hypernym-inv
fakery	dissimulation	_hypernym
protrusive	protrude	_derivationally_related_form-inv
resister	react	_derivationally_related_form
screening	screen	_derivationally_related_form
vacillation	swing	_derivationally_related_form
invoice	charge	_derivationally_related_form
personation	portray	_derivationally_related_form
subcontract	hire	_hypernym
bloodletting	medicine	_member_of_domain_topic-inv
delay	wait	_hypernym
nutrition	physiology	_member_of_domain_topic-inv
activity	obfuscation	_hypernym-inv
tipple	tippler	_derivationally_related_form-inv
root	progenitor	_hypernym-inv
whiteness	whiten	_derivationally_related_form
lifetime	birth	_has_part
rise	seem	_hypernym
fidelity	faithful	_derivationally_related_form-inv
expose	exposure	_derivationally_related_form
establishment	academy	_hypernym-inv
monetize	monetization	_derivationally_related_form
vaporise	modify	_hypernym
trauma	burn	_hypernym-inv
noise	resound	_derivationally_related_form-inv
carve	cutting	_derivationally_related_form
preparation	spike	_member_of_domain_topic
muttering	murmur	_derivationally_related_form
religion	cult	_hypernym-inv
smoothness	slipperiness	_hypernym-inv
noncompliance	disobedient	_derivationally_related_form-inv
sensitize	sensitizing	_derivationally_related_form-inv
impersonation	wittiness	_hypernym
violation	violate	_derivationally_related_form-inv
pes	heel	_part_of-inv
category	variety	_hypernym-inv
ethnic_slur	spade	_member_of_domain_usage
ship	pitching	_member_of_domain_topic
disfigure	scar	_hypernym-inv
stick	thrust	_hypernym
conversion	convert	_derivationally_related_form-inv
yield	rent	_hypernym-inv
vine	ivy	_hypernym-inv
telecommunication	electrical_engineering	_hypernym
appointment	soul	_hypernym
shaker	shake	_derivationally_related_form
compressor	supercharger	_hypernym-inv
wheedling	wheedle	_derivationally_related_form-inv
photocopy	xerox	_derivationally_related_form
tent	camp	_derivationally_related_form
booklover	student	_hypernym
lattice	system	_hypernym
searcher	search	_derivationally_related_form-inv
chip	nick	_derivationally_related_form-inv
flatter	flatterer	_derivationally_related_form
line	trace	_derivationally_related_form
pregnancy	parity	_hypernym-inv
tongue	tastebud	_part_of-inv
uphold	sustain	_hypernym-inv
reference	source	_derivationally_related_form-inv
subject	nation	_member_holonym
speechmaking	speak	_derivationally_related_form-inv
worsen	worsening	_derivationally_related_form-inv
throwback	return	_hypernym
nsaid	naproxen	_hypernym-inv
outbid	tender	_hypernym
twist	plication	_derivationally_related_form
oxidize	oxide	_derivationally_related_form-inv
synthetic_resin	polymer	_hypernym
